transaction_id,user_id,amount
73841,44,5968
73842,42,5461
73843,69,4442
73844,63,8646
73845,120,8524
73846,4,4439
73847,38,1631
73848,175,620
73849,136,4406
73850,82,5076
73851,104,7365
73852,177,7486
73853,89,7558
73854,31,1210
73855,196,4789
73856,50,2043
73857,45,9183
73858,50,2179
73859,34,3101
73860,147,1916
73861,1,454
73862,87,853
73863,197,6333
73864,29,7762
73865,40,9830
73866,131,2760
73867,84,8065
73868,14,8784
73869,157,6621
73870,6,621
73871,54,8680
73872,133,7651
73873,182,5350
73874,46,4241
73875,159,3137
73876,18,3929
73877,167,2077
73878,193,3674
73879,90,4669
73880,49,202
73881,180,8842
73882,142,3900
73883,187,1289
73884,112,4292
73885,146,4653
73886,117,915
73887,168,5445
73888,102,7464
73889,163,6505
73890,79,7288
73891,14,3692
73892,172,3415
73893,63,4429
73894,100,7556
73895,7,4477
73896,162,6370
73897,121,3072
73898,162,6821
73899,120,6185
73900,79,8501
73901,131,8408
73902,74,7725
73903,22,2285
73904,124,8750
73905,106,1288
73906,26,2977
73907,83,9539
73908,133,1687
73909,74,6202
73910,134,835
73911,110,3755
73912,46,4643
73913,6,1139
73914,132,5311
73915,197,5516
73916,87,8687
73917,21,3411
73918,182,3501
73919,65,5478
73920,123,3175
73921,1,1834
73922,7,1841
73923,129,8480
73924,180,9233
73925,136,6633
73926,156,3082
73927,186,835
73928,25,7200
73929,139,2604
73930,80,7370
73931,28,7578
73932,36,8604
73933,130,4615
73934,158,8802
73935,181,7119
73936,103,6132
73937,30,827
73938,200,5051
73939,1,3033
73940,81,9394
73941,10,782
73942,69,2625
73943,58,705
73944,90,5473
73945,45,7390
73946,50,4975
73947,153,8027
73948,38,9174
73949,177,1663
73950,35,1618
73951,164,9014
73952,78,6018
73953,35,4113
73954,62,4495
73955,39,7778
73956,70,4831
73957,104,675
73958,79,2520
73959,10,1514
73960,39,6833
73961,67,3309
73962,23,8060
73963,83,5741
73964,31,3236
73965,53,9141
73966,143,389
73967,77,3582
73968,11,8990
73969,199,2533
73970,110,4138
73971,128,1825
73972,120,3595
73973,168,8133
73974,19,7412
73975,80,130
73976,1,9918
73977,45,9597
73978,165,910
73979,28,2065
73980,25,4086
73981,91,5232
73982,93,6402
73983,80,920
73984,87,3398
73985,147,7903
73986,109,5164
73987,84,8319
73988,8,9670
73989,119,4458
73990,53,7201
73991,145,2621
73992,5,1587
73993,21,6861
73994,200,9815
73995,3,5187
73996,16,7893
73997,119,9255
73998,108,7204
73999,156,3559
74000,82,151
74001,16,5337
74002,184,7319
74003,116,2588
74004,12,9815
74005,104,2798
74006,141,1458
74007,68,8711
74008,35,7485
74009,118,9802
74010,159,9298
74011,124,3530
74012,186,4331
74013,118,6528
74014,175,2840
74015,67,7019
74016,143,9778
74017,124,448
74018,104,7621
74019,129,9133
74020,175,9044
74021,101,8433
74022,169,4066
74023,164,442
74024,95,5369
74025,79,9090
74026,90,2866
74027,80,3975
74028,194,2983
74029,14,9475
74030,184,292
74031,98,5909
74032,13,7490
74033,79,1305
74034,179,2152
74035,144,8308
74036,33,6932
74037,4,7031
74038,7,4943
74039,39,9253
74040,186,1273
74041,85,2468
74042,103,5005
74043,92,1095
74044,104,4113
74045,156,7032
74046,129,1588
74047,84,8121
74048,149,7776
74049,119,4613
74050,4,1906
74051,44,7706
74052,157,746
74053,141,2622
74054,62,8276
74055,141,3281
74056,6,638
74057,149,3241
74058,32,3503
74059,145,9274
74060,97,425
74061,29,4533
74062,134,6846
74063,147,5983
74064,197,2993
74065,118,1816
74066,27,3194
74067,79,1187
74068,140,5759
74069,16,4466
74070,10,2398
74071,196,6736
74072,32,415
74073,5,7209
74074,164,5060
74075,112,1839
74076,7,6995
74077,189,6336
74078,159,8341
74079,191,6688
74080,158,8557
74081,146,4110
74082,69,2234
74083,198,4472
74084,109,8447
74085,134,5482
74086,34,1247
74087,143,1089
74088,14,3947
74089,105,1702
74090,24,8572
74091,153,3712
74092,86,9899
74093,3,7631
74094,39,2015
74095,188,9880
74096,144,9320
74097,190,1429
74098,165,8486
74099,43,2146
74100,77,9569
74101,29,2146
74102,124,1486
74103,197,1003
74104,13,2401
74105,51,1217
74106,35,8556
74107,6,6450
74108,179,6632
74109,199,9925
74110,53,8561
74111,119,7622
74112,105,9332
74113,179,6183
74114,76,7284
74115,129,1007
74116,73,1143
74117,160,8499
74118,33,9567
74119,26,7331
74120,37,4601
74121,70,1743
74122,119,5934
74123,68,9336
74124,14,5477
74125,64,9412
74126,171,7471
74127,53,7048
74128,174,7610
74129,36,5581
74130,168,2146
74131,4,576
74132,102,3186
74133,61,4499
74134,134,6210
74135,35,5270
74136,130,126
74137,171,2374
74138,188,3069
74139,104,601
74140,56,4889
74141,54,1128
74142,15,7130
74143,11,4525
74144,11,7720
74145,39,5196
74146,135,9330
74147,145,7381
74148,107,3035
74149,39,9810
74150,195,1234
74151,85,7752
74152,177,7480
74153,34,2159
74154,165,1730
74155,195,6475
74156,58,7242
74157,49,6677
74158,187,7506
74159,84,7622
74160,194,1363
74161,55,5918
74162,143,5453
74163,18,647
74164,186,6313
74165,55,5553
74166,73,6709
74167,27,6791
74168,190,4815
74169,91,9577
74170,28,685
74171,113,7167
74172,128,2231
74173,14,8360
74174,185,5073
74175,108,2172
74176,179,1985
74177,148,4273
74178,39,7637
74179,116,4603
74180,13,3046
74181,36,831
74182,108,2874
74183,148,8884
74184,199,311
74185,11,4192
74186,12,904
74187,197,5214
74188,31,1293
74189,187,4208
74190,59,6735
74191,127,8199
74192,193,5439
74193,166,7137
74194,54,2044
74195,65,7402
74196,58,5119
74197,140,8673
74198,10,7925
74199,168,7006
74200,135,8815
74201,40,3081
74202,89,9258
74203,28,2679
74204,2,3963
74205,46,5177
74206,107,9285
74207,91,9106
74208,20,9801
74209,117,3011
74210,67,6931
74211,189,5611
74212,130,660
74213,103,681
74214,105,2047
74215,171,9720
74216,126,3575
74217,18,2028
74218,181,3079
74219,199,6786
74220,197,6058
74221,19,4653
74222,167,2196
74223,153,971
74224,10,104
74225,68,1686
74226,152,5515
74227,54,6444
74228,173,7408
74229,74,8600
74230,176,3075
74231,46,2495
74232,42,9452
74233,189,4562
74234,30,3921
74235,134,1089
74236,190,8615
74237,142,8014
74238,48,5071
74239,56,5902
74240,65,198
74241,36,4906
74242,57,112
74243,117,9803
74244,178,7012
74245,122,3280
74246,112,6236
74247,156,3488
74248,84,8172
74249,88,8233
74250,137,8159
74251,111,9474
74252,127,6112
74253,151,8731
74254,156,3781
74255,161,3290
74256,158,8640
74257,57,1728
74258,65,5770
74259,183,9011
74260,152,9943
74261,41,8120
74262,13,5870
74263,90,9217
74264,79,6122
74265,3,2023
74266,64,4057
74267,64,6715
74268,117,1022
74269,17,2126
74270,179,3189
74271,97,2603
74272,94,7204
74273,88,2331
74274,191,7007
74275,8,6873
74276,78,3268
74277,163,5391
74278,189,7163
74279,24,4808
74280,67,9972
74281,91,3267
74282,169,5733
74283,140,5925
74284,127,5600
74285,5,7862
74286,161,5816
74287,73,6396
74288,190,8931
74289,71,8395
74290,84,2602
74291,123,465
74292,87,1208
74293,21,7648
74294,93,3071
74295,111,6034
74296,192,3294
74297,92,3555
74298,106,9024
74299,52,5295
74300,12,9087
74301,1,8864
74302,101,6494
74303,59,2677
74304,146,4232
74305,135,5630
74306,91,6435
74307,1,5748
74308,149,9448
74309,54,4490
74310,15,2160
74311,108,3946
74312,183,1846
74313,182,8633
74314,73,6351
74315,81,1511
74316,169,231
74317,193,9880
74318,138,1090
74319,127,2434
74320,196,743
74321,80,5015
74322,121,7209
74323,123,2068
74324,178,5046
74325,28,7409
74326,144,1763
74327,46,2839
74328,6,119
74329,133,2772
74330,165,6659
74331,169,5902
74332,78,8751
74333,167,1161
74334,74,1562
74335,66,126
74336,6,4410
74337,177,2658
74338,29,4612
74339,193,4946
74340,196,6145
74341,115,3658
74342,133,4163
74343,109,6763
74344,46,6250
74345,172,1593
74346,106,5233
74347,179,8324
74348,150,6773
74349,79,3391
74350,182,9487
74351,179,8336
74352,130,7187
74353,50,8065
74354,190,4386
74355,19,5668
74356,117,7370
74357,160,7736
74358,61,3686
74359,175,5151
74360,176,5713
74361,95,8008
74362,31,2386
74363,84,8474
74364,95,2770
74365,101,3212
74366,40,6794
74367,64,5917
74368,89,5022
74369,22,7052
74370,62,9933
74371,42,9966
74372,184,1106
74373,74,6966
74374,79,6282
74375,1,2246
74376,25,8284
74377,152,1205
74378,50,5600
74379,199,2802
74380,170,3829
74381,9,6563
74382,98,8738
74383,93,1754
74384,29,6381
74385,51,2008
74386,150,2798
74387,14,7175
74388,163,3814
74389,152,1710
74390,39,3437
74391,9,6206
74392,66,1615
74393,37,9081
74394,78,153
74395,83,176
74396,11,8951
74397,96,2243
74398,72,5513
74399,9,1739
74400,158,7363
74401,166,2843
74402,193,2253
74403,38,3906
74404,14,8289
74405,192,2915
74406,172,4549
74407,198,2323
74408,58,7288
74409,96,9933
74410,49,3343
74411,97,4985
74412,131,6901
74413,99,8129
74414,94,2128
74415,24,8802
74416,161,4740
74417,140,3567
74418,43,6991
74419,8,4488
74420,118,2537
74421,86,1173
74422,181,7566
74423,188,9688
74424,124,9256
74425,11,5301
74426,188,2419
74427,7,7995
74428,165,3804
74429,55,6213
74430,192,3651
74431,150,7531
74432,153,8688
74433,54,5581
74434,97,1205
74435,53,8366
74436,107,3411
74437,162,3923
74438,76,555
74439,143,8896
74440,53,5196
74441,61,8497
74442,10,9023
74443,188,520
74444,94,1120
74445,17,3157
74446,92,8777
74447,117,6592
74448,39,5528
74449,45,4857
74450,57,5533
74451,197,1854
74452,172,8567
74453,59,7142
74454,113,8620
74455,36,4859
74456,93,1199
74457,193,7021
74458,55,1264
74459,95,2861
74460,34,5612
74461,61,5681
74462,190,1158
74463,12,5182
74464,83,997
74465,158,5368
74466,125,4355
74467,142,4461
74468,140,2818
74469,123,3695
74470,90,4839
74471,121,1419
74472,23,6754
74473,190,7973
74474,137,9910
74475,191,9556
74476,183,495
74477,21,5593
74478,177,3362
74479,92,1088
74480,162,5823
74481,37,3438
74482,111,6298
74483,109,3957
74484,194,5630
74485,6,3385
74486,141,6858
74487,85,2340
74488,198,7754
74489,147,5012
74490,75,9848
74491,32,2404
74492,25,4017
74493,56,1751
74494,16,3784
74495,116,8995
74496,98,2159
74497,162,2168
74498,81,4609
74499,72,6682
74500,57,5142
74501,37,5120
74502,160,6799
74503,198,8729
74504,68,9839
74505,167,778
74506,126,4020
74507,10,1518
74508,160,3240
74509,123,4399
74510,186,9825
74511,138,2642
74512,190,8899
74513,150,4340
74514,196,5612
74515,77,9026
74516,18,3291
74517,118,4604
74518,199,2222
74519,32,311
74520,148,3021
74521,33,9136
74522,82,3336
74523,75,2683
74524,40,616
74525,141,5365
74526,144,9742
74527,79,6146
74528,131,3986
74529,37,8668
74530,51,2257
74531,139,6831
74532,161,4263
74533,78,4849
74534,72,7761
74535,161,189
74536,63,2424
74537,82,6354
74538,18,4038
74539,33,6872
74540,130,5824
74541,23,7330
74542,80,8669
74543,135,2885
74544,71,8455
74545,122,1563
74546,114,3976
74547,3,1496
74548,37,1582
74549,44,4374
74550,192,6809
74551,196,4007
74552,152,3416
74553,126,9170
74554,73,7642
74555,95,1779
74556,8,1927
74557,99,3635
74558,163,5092
74559,77,7306
74560,52,9628
74561,56,8126
74562,148,1765
74563,159,8217
74564,110,7865
74565,36,6754
74566,54,1554
74567,67,9336
74568,117,1217
74569,23,3583
74570,76,6539
74571,41,7016
74572,34,500
74573,37,7046
74574,49,4108
74575,173,8233
74576,149,2048
74577,54,6322
74578,33,439
74579,154,7508
74580,105,6378
74581,30,9604
74582,101,9302
74583,14,6396
74584,176,2696
74585,43,708
74586,50,8063
74587,69,1106
74588,120,774
74589,146,680
74590,155,4529
74591,74,605
74592,29,1615
74593,32,8085
74594,4,7948
74595,102,1064
74596,51,7974
74597,47,4805
74598,47,5961
74599,9,6152
74600,80,5400
74601,108,9378
74602,27,5157
74603,126,6896
74604,156,6599
74605,8,472
74606,134,228
74607,55,4396
74608,160,8803
74609,170,3320
74610,142,2320
74611,137,4167
74612,72,1839
74613,108,2544
74614,107,9504
74615,143,7193
74616,172,8887
74617,22,5683
74618,48,8694
74619,180,885
74620,22,7854
74621,145,2304
74622,30,6109
74623,160,4006
74624,161,3409
74625,161,2928
74626,200,7484
74627,140,7396
74628,180,5814
74629,146,532
74630,51,3809
74631,155,8504
74632,1,9741
74633,73,1705
74634,158,6204
74635,82,6165
74636,43,2026
74637,58,9850
74638,113,7963
74639,149,1502
74640,24,2797
74641,172,6455
74642,104,5948
74643,11,821
74644,190,3978
74645,87,2916
74646,113,3525
74647,137,4992
74648,163,851
74649,193,3724
74650,156,6426
74651,79,1273
74652,44,2251
74653,189,6103
74654,117,8159
74655,180,6949
74656,130,7930
74657,146,2396
74658,143,9322
74659,115,5642
74660,4,220
74661,74,1980
74662,21,6151
74663,40,4525
74664,121,7282
74665,5,4950
74666,72,9812
74667,77,8887
74668,68,9218
74669,108,2419
74670,132,2842
74671,179,5916
74672,129,4629
74673,47,6452
74674,88,9720
74675,60,1093
74676,178,4120
74677,97,6552
74678,8,2171
74679,73,413
74680,80,3536
74681,32,2306
74682,139,8306
74683,161,8274
74684,89,6659
74685,37,9694
74686,103,3378
74687,41,2310
74688,156,8595
74689,108,957
74690,169,9337
74691,114,4729
74692,176,1225
74693,74,835
74694,114,3069
74695,7,1164
74696,43,950
74697,34,6031
74698,13,2040
74699,44,6924
74700,35,2957
74701,3,2257
74702,39,6886
74703,116,2866
74704,19,5190
74705,184,8718
74706,142,274
74707,79,6248
74708,193,1777
74709,124,8404
74710,102,8567
74711,119,6064
74712,11,7495
74713,56,4363
74714,45,3475
74715,60,2830
74716,183,6106
74717,188,8169
74718,177,4250
74719,102,5468
74720,58,7766
74721,75,6299
74722,95,5372
74723,86,5278
74724,86,6014
74725,105,9130
74726,74,1405
74727,83,668
74728,159,3448
74729,183,9665
74730,48,6743
74731,70,7774
74732,89,719
74733,41,8628
74734,21,3318
74735,96,5202
74736,77,1274
74737,126,5144
74738,40,8235
74739,80,1072
74740,149,1681
74741,108,9687
74742,124,261
74743,136,8995
74744,101,3553
74745,191,9509
74746,56,1086
74747,58,3268
74748,145,9623
74749,86,1259
74750,191,8361
74751,94,6380
74752,117,3718
74753,91,6309
74754,2,8837
74755,53,5175
74756,41,6346
74757,83,9469
74758,143,3214
74759,55,4095
74760,99,4310
74761,158,8466
74762,34,8466
74763,122,3181
74764,74,5630
74765,152,5830
74766,53,688
74767,13,1126
74768,26,664
74769,65,3151
74770,157,7535
74771,112,3068
74772,23,2067
74773,66,6622
74774,148,2172
74775,37,3255
74776,161,3817
74777,16,4971
74778,123,1480
74779,39,1751
74780,49,9661
74781,7,6721
74782,80,5139
74783,57,8553
74784,148,1036
74785,193,7961
74786,96,1239
74787,164,6483
74788,91,7018
74789,183,3648
74790,182,2505
74791,167,9616
74792,34,7584
74793,52,9412
74794,130,5673
74795,82,6070
74796,134,2422
74797,98,560
74798,61,5694
74799,13,1548
74800,99,3633
74801,98,4940
74802,23,9131
74803,169,8101
74804,160,8005
74805,44,7587
74806,131,6835
74807,81,4339
74808,127,2521
74809,112,2154
74810,21,4285
74811,78,6531
74812,83,4892
74813,100,433
74814,109,3939
74815,72,2247
74816,33,3941
74817,4,7002
74818,134,7035
74819,60,9699
74820,91,4064
74821,72,9840
74822,45,3141
74823,21,5420
74824,177,7232
74825,2,7885
74826,106,5538
74827,198,424
74828,16,531
74829,69,2355
74830,179,2873
74831,154,3610
74832,132,675
74833,153,8232
74834,96,220
74835,154,1005
74836,5,4523
74837,151,5693
74838,14,1077
74839,27,4573
74840,174,437
74841,182,5860
74842,171,427
74843,109,2017
74844,75,4853
74845,151,8089
74846,114,3854
74847,56,1010
74848,175,775
74849,40,6125
74850,100,1062
74851,68,6969
74852,159,9633
74853,71,725
74854,199,2585
74855,161,5878
74856,187,6521
74857,85,6805
74858,15,2084
74859,180,6420
74860,95,695
74861,145,7739
74862,167,2750
74863,18,7248
74864,20,8060
74865,31,3084
74866,161,8885
74867,182,7916
74868,101,2262
74869,57,4593
74870,165,6203
74871,80,9689
74872,48,467
74873,23,5371
74874,83,4546
74875,69,4090
74876,97,9396
74877,180,1448
74878,191,7184
74879,162,8539
74880,110,9851
74881,31,285
74882,181,6471
74883,76,5264
74884,17,8629
74885,168,300
74886,188,4052
74887,180,9955
74888,29,4993
74889,163,7438
74890,57,9266
74891,13,987
74892,98,670
74893,63,2870
74894,153,5785
74895,125,7016
74896,177,9800
74897,57,9993
74898,164,3167
74899,78,8588
74900,7,8991
74901,31,2173
74902,74,1438
74903,71,5279
74904,38,7380
74905,89,1127
74906,160,3415
74907,92,7283
74908,170,4544
74909,123,336
74910,78,8991
74911,111,7985
74912,90,912
74913,11,2052
74914,161,7455
74915,10,6172
74916,142,3582
74917,90,2897
74918,15,9007
74919,158,254
74920,51,1656
74921,187,6058
74922,96,6208
74923,117,3719
74924,142,3174
74925,93,6600
74926,49,429
74927,47,559
74928,105,8554
74929,47,2206
74930,184,9195
74931,132,6742
74932,168,1266
74933,142,5803
74934,55,4741
74935,171,2434
74936,172,4631
74937,125,3972
74938,157,8698
74939,138,8975
74940,58,9958
74941,140,5259
74942,49,7544
74943,107,1372
74944,172,4358
74945,55,586
74946,18,5478
74947,35,7762
74948,179,3913
74949,199,3767
74950,198,7721
74951,108,7245
74952,134,8085
74953,63,5859
74954,121,412
74955,196,603
74956,122,2381
74957,93,5846
74958,100,1946
74959,16,9591
74960,199,6506
74961,125,2196
74962,88,5192
74963,12,9516
74964,116,9057
74965,94,2135
74966,107,7525
74967,163,2760
74968,1,294
74969,152,6598
74970,128,6618
74971,37,3758
74972,150,719
74973,82,7429
74974,138,7486
74975,114,6255
74976,53,3092
74977,74,8504
74978,139,8359
74979,101,8623
74980,9,1298
74981,84,9361
74982,153,8303
74983,52,760
74984,160,4316
74985,104,4273
74986,137,9296
74987,16,3152
74988,54,912
74989,148,5442
74990,130,4856
74991,175,5701
74992,165,2516
74993,146,1859
74994,121,9223
74995,164,9463
74996,78,8305
74997,154,6033
74998,98,6092
74999,80,5810
75000,10,6084
75001,106,6422
75002,106,6450
75003,87,6429
75004,123,9142
75005,77,7289
75006,185,2865
75007,119,9579
75008,136,4510
75009,102,9865
75010,162,4311
75011,69,1816
75012,86,1060
75013,134,1146
75014,1,7668
75015,104,8232
75016,60,2266
75017,173,3243
75018,33,701
75019,159,8828
75020,18,4998
75021,139,7248
75022,30,1997
75023,83,7329
75024,106,8939
75025,72,5825
75026,74,7057
75027,58,8801
75028,164,2105
75029,58,9387
75030,60,273
75031,106,4585
75032,65,9751
75033,120,8675
75034,117,6115
75035,180,6135
75036,140,4772
75037,173,2539
75038,198,2211
75039,16,3791
75040,185,7000
75041,14,800
75042,38,9678
75043,70,2914
75044,139,3258
75045,181,4534
75046,35,7665
75047,41,4001
75048,2,4695
75049,182,4946
75050,146,8609
75051,67,4498
75052,14,4420
75053,187,3423
75054,145,3291
75055,138,7069
75056,184,5699
75057,59,1853
75058,142,7125
75059,133,3031
75060,22,4526
75061,124,4798
75062,105,5802
75063,169,1383
75064,32,423
75065,172,9917
75066,18,3179
75067,130,2297
75068,38,478
75069,4,1720
75070,3,2431
75071,77,2870
75072,65,2209
75073,165,2360
75074,86,3664
75075,41,7239
75076,167,5638
75077,40,2357
75078,27,7531
75079,16,9634
75080,40,1175
75081,24,959
75082,80,5664
75083,54,1656
75084,135,468
75085,143,7263
75086,84,182
75087,136,3938
75088,28,5548
75089,150,3209
75090,144,1277
75091,17,4112
75092,23,6860
75093,121,8131
75094,12,4598
75095,111,197
75096,114,5511
75097,51,631
75098,108,4469
75099,82,568
75100,71,934
75101,60,9180
75102,132,8934
75103,176,4166
75104,5,8788
75105,142,1495
75106,66,2659
75107,90,7501
75108,86,5903
75109,143,7177
75110,32,1500
75111,2,5972
75112,51,5273
75113,28,9517
75114,39,1216
75115,11,4433
75116,72,3868
75117,16,3836
75118,191,9506
75119,48,2496
75120,146,4678
75121,46,2205
75122,193,8699
75123,116,3297
75124,71,8606
75125,191,9052
75126,47,5618
75127,28,2908
75128,50,9066
75129,144,5636
75130,131,8768
75131,9,3055
75132,136,4362
75133,135,1053
75134,94,2366
75135,174,5142
75136,112,2014
75137,168,6225
75138,186,2912
75139,135,6805
75140,89,8908
75141,45,3885
75142,98,5152
75143,123,4026
75144,21,8110
75145,125,463
75146,199,4860
75147,177,805
75148,14,8185
75149,49,4705
75150,181,2425
75151,175,9963
75152,78,1120
75153,179,5260
75154,135,6690
75155,68,7836
75156,64,717
75157,144,157
75158,106,1873
75159,164,3996
75160,49,5712
75161,137,6792
75162,115,7789
75163,177,1135
75164,52,3890
75165,2,2141
75166,82,2399
75167,46,2286
75168,63,8152
75169,192,818
75170,27,9395
75171,51,6772
75172,75,1362
75173,144,1288
75174,89,2505
75175,45,8097
75176,65,3188
75177,64,9489
75178,62,1550
75179,129,8627
75180,71,1782
75181,38,300
75182,178,4688
75183,126,9761
75184,138,5286
75185,148,5789
75186,173,2833
75187,173,3860
75188,122,7400
75189,70,2347
75190,87,4961
75191,111,9939
75192,172,8734
75193,57,8895
75194,100,9295
75195,45,7145
75196,119,201
75197,75,1076
75198,99,7315
75199,140,9912
75200,125,4533
75201,100,7315
75202,188,7444
75203,90,7878
75204,55,6913
75205,162,1972
75206,79,1795
75207,81,639
75208,160,3805
75209,25,3130
75210,139,6257
75211,186,4204
75212,74,8105
75213,138,1333
75214,149,7372
75215,96,2159
75216,103,7491
75217,190,2949
75218,179,2971
75219,71,4261
75220,139,9525
75221,196,9090
75222,37,8813
75223,159,1323
75224,189,3937
75225,179,7814
75226,36,7821
75227,91,8725
75228,1,1225
75229,170,9394
75230,174,4348
75231,3,7387
75232,129,8327
75233,132,7710
75234,130,4590
75235,35,6811
75236,153,5794
75237,159,4669
75238,87,3412
75239,102,8152
75240,8,4993
75241,12,653
75242,46,7756
75243,126,1530
75244,106,7085
75245,172,6147
75246,152,9660
75247,36,7176
75248,131,3844
75249,117,8588
75250,156,9334
75251,57,1423
75252,10,8325
75253,109,2258
75254,19,2809
75255,161,8754
75256,14,1875
75257,54,5807
75258,58,584
75259,11,5824
75260,88,1345
75261,187,865
75262,1,8460
75263,111,7949
75264,129,7017
75265,134,4760
75266,89,2631
75267,128,6578
75268,24,2145
75269,90,5543
75270,1,6262
75271,168,1620
75272,38,3135
75273,181,9145
75274,132,2586
75275,10,9208
75276,68,1024
75277,182,5275
75278,85,518
75279,11,379
75280,49,3494
75281,132,1979
75282,92,5609
75283,41,8265
75284,3,8783
75285,45,457
75286,55,1534
75287,71,3917
75288,89,5356
75289,122,9797
75290,133,8785
75291,199,1906
75292,58,4794
75293,128,6811
75294,147,7328
75295,125,4900
75296,126,7231
75297,64,9067
75298,42,6509
75299,90,8406
75300,13,9600
75301,94,2880
75302,153,3447
75303,88,8053
75304,129,1055
75305,90,8086
75306,70,3830
75307,49,6753
75308,149,6323
75309,105,9094
75310,193,7190
75311,166,4378
75312,13,2295
75313,41,4832
75314,84,2199
75315,5,5403
75316,170,2110
75317,164,3778
75318,195,2968
75319,160,6483
75320,121,1094
75321,193,623
75322,190,5297
75323,122,4707
75324,102,2448
75325,17,1644
75326,184,3215
75327,9,1332
75328,133,495
75329,111,6583
75330,18,6007
75331,135,2200
75332,35,608
75333,33,6550
75334,78,6514
75335,144,3766
75336,168,8793
75337,101,8532
75338,188,1175
75339,179,9949
75340,114,1114
75341,50,5294
75342,177,5452
75343,13,9197
75344,191,9363
75345,110,1646
75346,150,1399
75347,191,1034
75348,152,5544
75349,140,5380
75350,180,4696
75351,175,670
75352,200,6248
75353,113,5411
75354,90,349
75355,170,5662
75356,57,5823
75357,28,7592
75358,3,3314
75359,174,4027
75360,143,9915
75361,55,8634
75362,189,236
75363,63,8856
75364,37,8458
75365,124,8626
75366,192,5507
75367,117,3964
75368,170,1323
75369,8,8737
75370,196,9421
75371,97,5033
75372,179,6755
75373,100,5969
75374,87,3512
75375,109,1305
75376,47,1905
75377,16,5753
75378,15,3244
75379,151,3695
75380,27,4384
75381,149,3926
75382,181,4718
75383,48,2956
75384,177,5649
75385,12,8395
75386,22,5240
75387,3,3703
75388,78,1188
75389,116,4981
75390,86,1233
75391,26,1386
75392,143,8108
75393,39,2536
75394,125,8409
75395,49,773
75396,23,7723
75397,98,7568
75398,167,8222
75399,51,4618
75400,5,7215
75401,56,8852
75402,141,479
75403,39,6880
75404,61,7841
75405,68,1607
75406,60,5818
75407,159,6946
75408,185,4508
75409,65,3359
75410,56,7300
75411,191,1465
75412,176,7238
75413,27,9999
75414,83,3858
75415,103,4272
75416,16,3553
75417,87,5765
75418,173,9580
75419,160,2734
75420,132,784
75421,181,9718
75422,31,1843
75423,29,8568
75424,67,860
75425,70,997
75426,4,7095
75427,100,5211
75428,98,9935
75429,82,1637
75430,167,3331
75431,10,7271
75432,131,8677
75433,158,6407
75434,45,3101
75435,177,376
75436,16,5281
75437,95,9896
75438,32,9050
75439,164,7631
75440,113,9316
75441,45,9122
75442,165,4084
75443,21,3051
75444,53,8121
75445,41,9785
75446,148,3123
75447,187,9190
75448,27,9314
75449,164,8450
75450,116,3181
75451,62,5900
75452,43,8176
75453,134,7095
75454,137,6939
75455,26,9117
75456,129,986
75457,90,9332
75458,120,1733
75459,116,4411
75460,39,1317
75461,80,4809
75462,115,9525
75463,80,6243
75464,145,1295
75465,116,8739
75466,177,3494
75467,178,6643
75468,49,4696
75469,168,2185
75470,163,8570
75471,186,9837
75472,101,486
75473,22,1235
75474,97,4863
75475,144,2330
75476,64,365
75477,63,2707
75478,78,5886
75479,60,4578
75480,12,9176
75481,29,8255
75482,15,7451
75483,184,1642
75484,115,7619
75485,101,6266
75486,198,5270
75487,200,3758
75488,32,7875
75489,163,6566
75490,88,1613
75491,7,4002
75492,100,7148
75493,136,7950
75494,193,9552
75495,107,4315
75496,43,8191
75497,142,9851
75498,200,2875
75499,4,2109
75500,79,2687
75501,9,7753
75502,122,7477
75503,91,1125
75504,131,3411
75505,17,9428
75506,169,6575
75507,39,3150
75508,37,6849
75509,29,5021
75510,81,2564
75511,6,1888
75512,11,9818
75513,133,5594
75514,99,6653
75515,56,885
75516,191,2929
75517,104,4820
75518,128,1462
75519,33,6273
75520,17,3442
75521,144,2648
75522,17,6392
75523,43,8604
75524,82,9877
75525,78,1892
75526,44,3054
75527,163,5105
75528,138,4661
75529,67,1242
75530,21,7343
75531,130,9832
75532,13,8207
75533,86,1465
75534,4,6267
75535,110,3751
75536,166,5933
75537,109,7690
75538,164,119
75539,186,897
75540,82,3611
75541,8,107
75542,52,9304
75543,165,3412
75544,197,6036
75545,147,5562
75546,137,5187
75547,155,8991
75548,60,5675
75549,175,5709
75550,129,2490
75551,47,5602
75552,51,2833
75553,66,4769
75554,70,2145
75555,116,4815
75556,91,7878
75557,26,5301
75558,103,1166
75559,113,3888
75560,193,7434
75561,140,1314
75562,21,1432
75563,140,5116
75564,136,188
75565,22,7443
75566,138,9114
75567,5,942
75568,89,946
75569,139,4491
75570,55,5908
75571,47,5318
75572,45,1118
75573,74,6552
75574,132,2182
75575,102,5389
75576,116,7853
75577,151,1481
75578,169,8189
75579,122,9780
75580,190,9021
75581,133,945
75582,33,9370
75583,50,3442
75584,85,7885
75585,156,7546
75586,11,7544
75587,100,4214
75588,89,5778
75589,68,8138
75590,15,8021
75591,78,7171
75592,85,7914
75593,83,9381
75594,2,4041
75595,150,2738
75596,87,2901
75597,151,848
75598,103,244
75599,34,233
75600,172,2610
75601,41,3084
75602,170,8905
75603,164,2207
75604,30,6840
75605,42,9258
75606,113,4575
75607,135,5938
